LV ActivePower (kW);;abs;abs^2;;MAPE;mse;RMSE
0.149910968;0.133951961;0.015959007;0.00025469;;;;
0.059730003;0.068972907;0.009242904;8.54313E-05;;;;
0.066100501;0.079467726;0.013367225;0.000178683;;;;
0.066535802;0.086245199;0.019709397;0.00038846;;;;
0.086998379;0.09274447;0.005746091;3.30176E-05;;;;
0.072831693;0.092033422;0.019201729;0.000368706;;;;
0.072029683;0.096950401;0.024920718;0.000621042;;;;
0.089752409;0.122807687;0.033055278;0.001092651;;;;
0.076295288;0.09169193;0.015396641;0.000237057;;;;
0.080150286;0.114975361;0.034825075;0.001212786;;;;
0.079804208;0.120357848;0.04055364;0.001644598;;;;
0.026442831;0.056212344;0.029769512;0.000886224;;;;
0.021514217;0.053856472;0.032342255;0.001046021;;;;
0.05178668;0.088997832;0.037211153;0.00138467;;;;
0.103966578;0.171546436;0.067579857;0.004567037;;;;
0.106077484;0.196034994;0.08995751;0.008092354;;;;
0.10856559;0.218427854;0.109862264;0.012069717;;;;
0.109012398;0.210570923;0.101558525;0.010314134;;;;
0.062468856;0.103892535;0.041423679;0.001715921;;;;
0.096487592;0.139985297;0.043497705;0.00189205;;;;
0.099887681;0.156630094;0.056742413;0.003219701;;;;
0.106440033;0.208041146;0.101601113;0.010322786;;;;
0.084683431;0.123274609;0.038591178;0.001489279;;;;
0.038336525;0.067919029;0.029582503;0.000875125;;;;
0.049589847;0.081567279;0.031977433;0.001022556;;;;
0.098738866;0.258254125;0.159515259;0.025445118;;;;
0.106720768;0.270711659;0.163990891;0.026893012;;;;
0.110441551;0.309293845;0.198852293;0.039542235;;;;
0.107467897;0.30896263;0.201494732;0.040600127;;;;
0.10537992;0.265665866;0.160285946;0.025691584;;;;
0.10345381;0.330862433;0.227408623;0.051714682;;;;
0.105953097;0.343455191;0.237502095;0.056407245;;;;
0.113917606;0.331600752;0.217683147;0.047385952;;;;
0.107708386;0.395939418;0.288231032;0.083077128;;;;
0.100106282;0.344596611;0.244490329;0.059775521;;;;
0.095286113;0.327930689;0.232644576;0.054123499;;;;
0.097207399;0.331006552;0.233799153;0.054662044;;;;
0.090404571;0.369659739;0.279255167;0.077983449;;;;
0.079865115;0.21511094;0.135245824;0.018291433;;;;
0.07451376;0.2478072;0.17329344;0.030030616;;;;
0.065850524;0.227671942;0.161821419;0.026186172;;;;
0.046812634;0.145466562;0.098653927;0.009732597;;;;
0.040450428;0.132320276;0.091869848;0.008440069;;;;
0.042468174;0.118734638;0.076266463;0.005816573;;;;
0.04241656;0.133558955;0.091142395;0.008306936;;;;
0.037551485;0.162844476;0.125292991;0.015698333;;;;
0.023012843;0.148288058;0.125275216;0.01569388;;;;
0.020642474;0.132577358;0.111934885;0.012529418;;;;
0.013443925;0.100404348;0.086960422;0.007562115;;;;
0.011595762;0.087076722;0.07548096;0.005697375;;;;
0.02990723;0.159368394;0.129461163;0.016760193;;;;
0.027111044;0.13477402;0.107662976;0.011591316;;;;
0.005583931;0.076351662;0.070767732;0.005008072;;;;
0.024131162;0.126763169;0.102632006;0.010533329;;;;
0.027619771;0.13580509;0.108185319;0.011704063;;;;
0.028552184;0.139489065;0.11093688;0.012306991;;;;
0.000298742;0.064129757;0.063831015;0.004074398;;;;
0.016152609;0.117384373;0.101231765;0.01024787;;;;
0.034564376;0.151258778;0.116694402;0.013617583;;;;
0.018367886;0.105283519;0.086915633;0.007554327;;;;
0.007169971;0.076327138;0.069157166;0.004782714;;;;
0.000298742;0.050128358;0.049829616;0.002482991;;;;
0.000298742;0.022164576;0.021865834;0.000478115;;;;
0.000298742;0.068518425;0.068219683;0.004653925;;;;
0.000298742;0.072533648;0.072234906;0.005217882;;;;
0.000298742;0.073326084;0.073027342;0.005332993;;;;
0.011933016;0.104805316;0.0928723;0.008625264;;;;
0.016863078;0.080654275;0.063791197;0.004069317;;;;
0.006289968;0.056523088;0.05023312;0.002523366;;;;
0.000309891;0.057777663;0.057467771;0.003302545;;;;
0.000298742;0.034424222;0.03412548;0.001164548;;;;
0.033210021;0.155998626;0.122788604;0.015077041;;;;
0.064337665;0.248711966;0.1843743;0.033993883;;;;
0.059571717;0.209355964;0.149784247;0.022435321;;;;
0.059762869;0.185442953;0.125680084;0.015795484;;;;
0.077947384;0.317965566;0.240018182;0.057608728;;;;
0.082030801;0.3395022;0.2574714;0.066291522;;;;
0.080296367;0.321685059;0.241388692;0.058268501;;;;
0.076859586;0.289087634;0.212228049;0.045040745;;;;
0.083925569;0.365729921;0.281804352;0.079413693;;;;
0.090241181;0.354252387;0.264011206;0.069701917;;;;
0.079344111;0.254885985;0.175541874;0.030814949;;;;
0.080724232;0.264049898;0.183325666;0.0336083;;;;
0.07635986;0.233368537;0.157008676;0.024651724;;;;
0.083164186;0.268582697;0.185418511;0.034380024;;;;
0.067568956;0.165197448;0.097628492;0.009531322;;;;
0.059343349;0.148872466;0.089529118;0.008015463;;;;
0.061485263;0.142829686;0.081344423;0.006616915;;;;
0.06150809;0.139218519;0.077710429;0.006038911;;;;
0.025963894;0.082465287;0.056501394;0.003192407;;;;
0.039541415;0.085901141;0.046359726;0.002149224;;;;
0.016903985;0.052724442;0.035820457;0.001283105;;;;
0.005407373;0.041287553;0.03588018;0.001287387;;;;
0.000298742;0.040048831;0.03975009;0.00158007;;;;
0.000298742;0.048660791;0.048362049;0.002338888;;;;
0.005988168;0.033586848;0.02759868;0.000761687;;;;
0.000298742;0.021712514;0.021413772;0.00045855;;;;
0.000298742;0.032768915;0.032470173;0.001054312;;;;
0.000298742;0.048053456;0.047754714;0.002280513;;;;
0.014061403;0.057537708;0.043476306;0.001890189;;;;
0.031427302;0.061851403;0.030424101;0.000925626;;;;
0.071937738;0.120667605;0.048729867;0.0023746;;;;
0.06651644;0.125163193;0.058646753;0.003439442;;;;
0.090796185;0.201073893;0.110277707;0.012161173;;;;
0.084909852;0.157801995;0.072892142;0.005313264;;;;
0.102770398;0.254969259;0.152198861;0.023164493;;;;
0.104517976;0.278269938;0.173751961;0.030189744;;;;
0.105817613;0.338211081;0.232393469;0.054006724;;;;
0.108267047;0.377710339;0.269443293;0.072599688;;;;
0.108947166;0.423872522;0.314925356;0.09917798;;;;
0.103948609;0.32262744;0.218678831;0.047820431;;;;
0.094656812;0.200192798;0.105535987;0.011137844;;;;
0.105444933;0.307026987;0.201582054;0.040635325;;;;
0.104225645;0.270265818;0.166040172;0.027569339;;;;
0.105449402;0.286632497;0.181183096;0.032827314;;;;
0.107784156;0.341024108;0.233239952;0.054400875;;;;
0.105870555;0.268405571;0.162535016;0.026417631;;;;
0.106369087;0.320574479;0.214205392;0.04588395;;;;
0.106628078;0.299416583;0.192788504;0.037167407;;;;
0.106130706;0.287092474;0.180961768;0.032747162;;;;
0.108228137;0.286963197;0.17873506;0.031946222;;;;
0.111102094;0.432564937;0.321462843;0.103338359;;;;
0.119397893;0.537940422;0.418542529;0.175177848;;;;
0.118549424;0.515073759;0.396524335;0.157231548;;;;
0.118213834;0.407396617;0.289182783;0.083626682;;;;
0.104008814;0.246557106;0.142548292;0.020320016;;;;
0.099965449;0.187885757;0.087920308;0.007729981;;;;
0.105457443;0.225158036;0.119700593;0.014328232;;;;
0.106642755;0.247697233;0.141054477;0.019896366;;;;
0.106447024;0.223205658;0.116758634;0.013632579;;;;
0.1088603;0.216952632;0.108092333;0.011683952;;;;
0.105814642;0.199309756;0.093495114;0.008741336;;;;
0.103906915;0.181311572;0.077404657;0.005991481;;;;
0.106525156;0.184704132;0.078178976;0.006111952;;;;
0.108203761;0.198348934;0.090145173;0.008126152;;;;
0.114347054;0.231260767;0.116913713;0.013668816;;;;
0.140536435;0.294714799;0.154178364;0.023770968;;;;
0.187993644;0.308259267;0.120265623;0.01446382;;;;
0.169236689;0.251466097;0.082229407;0.006761675;;;;
0.156452942;0.232811763;0.07635882;0.005830669;;;;
0.200732515;0.266076672;0.065344157;0.004269859;;;;
0.202477935;0.240457988;0.037980053;0.001442484;;;;
0.222448684;0.234638482;0.012189798;0.000148591;;;;
0.236777711;0.24299343;0.006215719;3.86352E-05;;;;
0.190102392;0.194001683;0.003899291;1.52045E-05;;;;
0.191743434;0.191239501;0.000503933;2.53948E-07;;;;
0.193715115;0.189828888;0.003886227;1.51028E-05;;;;
0.227582869;0.201105026;0.026477843;0.000701076;;;;
0.298998491;0.247896127;0.051102364;0.002611452;;;;
0.345451781;0.276233792;0.069217989;0.00479113;;;;
0.431284015;0.321835836;0.10944818;0.011978904;;;;
0.525385142;0.471354208;0.054030934;0.002919342;;;;
0.560767197;0.57869885;0.017931653;0.000321544;;;;
0.609528327;0.647274158;0.037745832;0.001424748;;;;
0.576724485;0.578239239;0.001514753;2.29448E-06;;;;
0.581210088;0.559348347;0.021861741;0.000477936;;;;
0.564362484;0.548555363;0.015807122;0.000249865;;;;
0.548291711;0.53083988;0.017451831;0.000304566;;;;
0.52267543;0.507741968;0.014933462;0.000223008;;;;
0.500723504;0.481935621;0.018787883;0.000352985;;;;
0.52795452;0.506846094;0.021108426;0.000445566;;;;
0.537569398;0.514505858;0.023063539;0.000531927;;;;
0.629309735;0.64590139;0.016591655;0.000275283;;;;
0.741623545;0.777926514;0.036302969;0.001317906;;;;
0.697728291;0.712341117;0.014612826;0.000213535;;;;
0.693329225;0.720404693;0.027075468;0.000733081;;;;
0.657216621;0.652620407;0.004596214;2.11252E-05;;;;
0.613464714;0.612990374;0.00047434;2.24999E-07;;;;
0.686850307;0.675729644;0.011120663;0.000123669;;;;
0.634709724;0.631189515;0.003520209;1.23919E-05;;;;
0.633479392;0.645651726;0.012172334;0.000148166;;;;
0.542248014;0.568364781;0.026116767;0.000682085;;;;
0.518121642;0.530611127;0.012489486;0.000155987;;;;
0.610059462;0.623358198;0.013298736;0.000176856;;;;
0.559904915;0.587547027;0.027642112;0.000764086;;;;
0.624958135;0.689183222;0.064225087;0.004124862;;;;
0.739364256;0.783832912;0.044468656;0.001977461;;;;
0.721288588;0.768175721;0.046887133;0.002198403;;;;
0.671283517;0.702454454;0.031170937;0.000971627;;;;
0.720115134;0.756843673;0.036728539;0.001348986;;;;
0.611875235;0.61521611;0.003340875;1.11614E-05;;;;
0.658710694;0.665777466;0.007066772;4.99393E-05;;;;
0.657607728;0.650251726;0.007356001;5.41108E-05;;;;
0.630600806;0.621760258;0.008840548;7.81553E-05;;;;
0.59675494;0.57029986;0.026455079;0.000699871;;;;
0.540940015;0.497071736;0.043868279;0.001924426;;;;
0.611724101;0.592628628;0.019095473;0.000364637;;;;
0.556193129;0.526391713;0.029801416;0.000888124;;;;
0.540872337;0.527700888;0.013171449;0.000173487;;;;
0.62525959;0.599932151;0.02532744;0.000641479;;;;
0.767478952;0.746347211;0.021131741;0.00044655;;;;
0.694530712;0.671337518;0.023193194;0.000537924;;;;
0.792507794;0.776754866;0.015752928;0.000248155;;;;
0.83905622;0.818500431;0.020555789;0.00042254;;;;
0.927539899;0.863081117;0.064458782;0.004154935;;;;
0.874563069;0.83396977;0.040593299;0.001647816;;;;
0.868803391;0.850766631;0.018036761;0.000325325;;;;
0.889872214;0.851217653;0.038654561;0.001494175;;;;
0.900016873;0.866656456;0.033360418;0.001112917;;;;
0.896254032;0.867026508;0.029227525;0.000854248;;;;
0.925772336;0.877608109;0.048164228;0.002319793;;;;
0.910287072;0.874376916;0.035910155;0.001289539;;;;
0.978002029;0.908791471;0.069210558;0.004790101;;;;
0.996320378;0.931406664;0.064913714;0.00421379;;;;
0.999449499;0.936221935;0.063227564;0.003997725;;;;
0.9993654;0.927346198;0.072019202;0.005186765;;;;
0.999053382;0.915252103;0.083801279;0.007022654;;;;
0.998953032;0.916229966;0.082723067;0.006843106;;;;
0.998870085;0.917846197;0.081023888;0.00656487;;;;
0.998686787;0.912729144;0.085957643;0.007388716;;;;
0.780965078;0.807472413;0.026507335;0.000702639;;;;
0.772241023;0.802889515;0.030648492;0.00093933;;;;
0.957418771;0.885054626;0.072364145;0.00523657;;;;
0.999452546;0.923364871;0.076087675;0.005789334;;;;
0.999488027;0.937344581;0.062143446;0.003861808;;;;
0.999476652;0.937620106;0.061856546;0.003826232;;;;
0.99949859;0.940223814;0.059274776;0.003513499;;;;
0.999492158;0.936844098;0.06264806;0.003924779;;;;
0.999508815;0.938659338;0.060849477;0.003702659;;;;
0.999477464;0.948945705;0.050531759;0.002553459;;;;
0.999464734;0.953279645;0.046185089;0.002133062;;;;
0.999376234;0.949771291;0.049604943;0.00246065;;;;
0.99944029;0.943817191;0.055623099;0.003093929;;;;
0.999386526;0.940078422;0.059308104;0.003517451;;;;
0.999446384;0.940401968;0.059044416;0.003486243;;;;
0.999482475;0.938691444;0.060791031;0.003695549;;;;
0.999459182;0.931376166;0.068083016;0.004635297;;;;
0.979274479;0.897663802;0.081610677;0.006660303;;;;
0.982949632;0.909471529;0.073478103;0.005399032;;;;
0.85214738;0.853385882;0.001238502;1.53389E-06;;;;
0.549663766;0.612082812;0.062419047;0.003896137;;;;
0.233957188;0.256207019;0.022249831;0.000495055;;;;
0.204577102;0.229860118;0.025283017;0.000639231;;;;
0.221506366;0.270861939;0.049355574;0.002435973;;;;
0.241862804;0.298475664;0.056612859;0.003205016;;;;
0.174911151;0.219117845;0.044206694;0.001954232;;;;
0.120505074;0.148020732;0.027515658;0.000757111;;;;
0.006323581;0.025723544;0.019399963;0.000376359;;;;
0.000298742;0.037885068;0.037586326;0.001412732;;;;
0.000298742;0.020729711;0.020430969;0.000417424;;;;
0.000298742;0.020847987;0.020549245;0.000422271;;;;
0.039613055;0.086754388;0.047141333;0.002222305;;;;
0.104483248;0.109051171;0.004567922;2.08659E-05;;;;
0.247669085;0.204356626;0.043312459;0.001875969;;;;
0.50195685;0.466558532;0.035398318;0.001253041;;;;
0.502620295;0.503879758;0.001259463;1.58625E-06;;;;
0.422204403;0.421679948;0.000524455;2.75053E-07;;;;
0.359492336;0.328739543;0.030752794;0.000945734;;;;
0.37003494;0.371503484;0.001468543;2.15662E-06;;;;
0.371664099;0.37531641;0.003652311;1.33394E-05;;;;
0.335814727;0.335955544;0.000140817;1.98293E-08;;;;
0.27684468;0.251203458;0.025641221;0.000657472;;;;
0.264498304;0.235686777;0.028811526;0.000830104;;;;
0.30518892;0.257853303;0.047335617;0.002240661;;;;
0.379907498;0.326401617;0.053505881;0.002862879;;;;
0.482676614;0.449761083;0.032915531;0.001083432;;;;
0.534868828;0.500780946;0.034087882;0.001161984;;;;
0.521731893;0.503414607;0.018317286;0.000335523;;;;
0.5032898;0.529267639;0.025977838;0.000674848;;;;
0.504252771;0.513071462;0.00881869;7.77693E-05;;;;
0.598119275;0.660792404;0.062673129;0.003927921;;;;
0.611536606;0.637992462;0.026455856;0.000699912;;;;
0.657226643;0.672390905;0.015164263;0.000229955;;;;
0.57102216;0.584084886;0.013062726;0.000170635;;;;
0.568453358;0.589855013;0.021401655;0.000458031;;;;
0.5347224;0.552373187;0.017650787;0.00031155;;;;
0.42076081;0.430483308;0.009722498;9.4527E-05;;;;
0.341954406;0.352037402;0.010082996;0.000101667;;;;
0.302640093;0.320168029;0.017527936;0.000307229;;;;
0.270016316;0.2793372;0.009320884;8.68789E-05;;;;
0.230193027;0.242759396;0.01256637;0.000157914;;;;
0.193359998;0.206988488;0.013628491;0.000185736;;;;
0.224848832;0.249177422;0.02432859;0.00059188;;;;
0.243933802;0.260667368;0.016733566;0.000280012;;;;
0.241461473;0.25476291;0.013301437;0.000176928;;;;
0.232426805;0.262079528;0.029652723;0.000879284;;;;
0.095654544;0.109628916;0.013974372;0.000195283;;;;
0.103498381;0.130696392;0.027198011;0.000739732;;;;
0.216091547;0.282646655;0.066555108;0.004429582;;;;
0.232677425;0.293672387;0.060994962;0.003720385;;;;
0.252717258;0.278677404;0.025960146;0.000673929;;;;
0.369986966;0.395582783;0.025595816;0.000655146;;;;
0.321054458;0.333598402;0.012543945;0.000157351;;;;
0.417180217;0.45396809;0.036787873;0.001353348;;;;
0.382509851;0.439349252;0.0568394;0.003230717;;;;
0.38734766;0.467367703;0.080020044;0.006403207;;;;
0.424889162;0.507272399;0.082383236;0.006786998;;;;
0.347192428;0.439367121;0.092174693;0.008496174;;;;
0.245430228;0.281875344;0.036445117;0.001328247;;;;
0.218030591;0.249948484;0.031917894;0.001018752;;;;
0.148926515;0.178715642;0.029789127;0.000887392;;;;
0.203286132;0.221077679;0.017791546;0.000316539;;;;
0.168049574;0.187523527;0.019473953;0.000379235;;;;
0.14043071;0.159229407;0.018798697;0.000353391;;;;
0.143791941;0.160774818;0.016982877;0.000288418;;;;
0.131340907;0.152558076;0.021217169;0.000450168;;;;
0.157768965;0.175017048;0.017248083;0.000297496;;;;
0.176894191;0.195717439;0.018823248;0.000354315;;;;
0.165181077;0.180921598;0.015740521;0.000247764;;;;
0.172592833;0.189570488;0.016977654;0.000288241;;;;
0.079706609;0.092969544;0.013262935;0.000175905;;;;
0.053275297;0.07103363;0.017758333;0.000315358;;;;
0.055682529;0.070694955;0.015012426;0.000225373;;;;
0.09398227;0.114435793;0.020453523;0.000418347;;;;
0.118976604;0.147153606;0.028177002;0.000793943;;;;
0.129174418;0.154931612;0.025757195;0.000663433;;;;
0.091948014;0.116665931;0.024717917;0.000610975;;;;
0.113554998;0.15000973;0.036454732;0.001328948;;;;
0.152089933;0.192844858;0.040754925;0.001660964;;;;
0.160833659;0.190108662;0.029275004;0.000857026;;;;
0.160641846;0.199747177;0.03910533;0.001529227;;;;
0.283066968;0.312690447;0.029623479;0.000877551;;;;
0.340871347;0.379250591;0.038379244;0.001472966;;;;
0.317101108;0.353066255;0.035965147;0.001293492;;;;
0.240115556;0.279078373;0.038962818;0.001518101;;;;
0.253262697;0.282829734;0.029567037;0.00087421;;;;
0.327349739;0.357326925;0.029977186;0.000898632;;;;
0.258968831;0.27378033;0.014811499;0.00021938;;;;
0.288157174;0.310539607;0.022382434;0.000500973;;;;
0.144905775;0.15975157;0.014845795;0.000220398;;;;
0.101116228;0.120656801;0.019540573;0.000381834;;;;
0.176931195;0.19349764;0.016566444;0.000274447;;;;
0.174736775;0.204681176;0.029944401;0.000896667;;;;
0.178940237;0.207408333;0.028468096;0.000810432;;;;
0.221366303;0.242396165;0.021029862;0.000442255;;;;
0.191320401;0.216090298;0.024769897;0.000613548;;;;
0.183655282;0.215690222;0.03203494;0.001026237;;;;
0.156126637;0.194185414;0.038058777;0.001448471;;;;
0.162724897;0.208591612;0.045866715;0.002103756;;;;
0.2541781;0.281129697;0.026951597;0.000726389;;;;
0.280195288;0.257832254;0.022363034;0.000500105;;;;
0.248792161;0.245789049;0.003003113;9.01868E-06;;;;
0.246873092;0.258872532;0.01199944;0.000143987;;;;
0.254024089;0.264337293;0.010313205;0.000106362;;;;
0.303899271;0.316706814;0.012807543;0.000164033;;;;
0.350364208;0.359381012;0.009016805;8.13028E-05;;;;
0.391614958;0.395954832;0.004339874;1.88345E-05;;;;
0.475813598;0.486127642;0.010314044;0.000106379;;;;
0.525765956;0.543496948;0.017730992;0.000314388;;;;
0.423420584;0.426071271;0.002650687;7.02614E-06;;;;
0.327917169;0.334395801;0.006478632;4.19727E-05;;;;
0.266817535;0.294035973;0.027218438;0.000740843;;;;
0.311154714;0.316450224;0.00529551;2.80424E-05;;;;
0.334130078;0.319309752;0.014820326;0.000219642;;;;
0.33458216;0.330683571;0.003898589;1.5199E-05;;;;
0.390101756;0.394958874;0.004857118;2.35916E-05;;;;
0.396882942;0.408623514;0.011740573;0.000137841;;;;
0.464800867;0.462752774;0.002048093;4.19468E-06;;;;
0.535033572;0.551698739;0.016665168;0.000277728;;;;
0.501426019;0.523520832;0.022094813;0.000488181;;;;
0.420307341;0.440368561;0.020061221;0.000402453;;;;
0.345993987;0.336413182;0.009580805;9.17918E-05;;;;
0.410187972;0.385411435;0.024776536;0.000613877;;;;
0.453879141;0.427876204;0.026002937;0.000676153;;;;
0.412441979;0.438114553;0.025672574;0.000659081;;;;
0.354111475;0.388321201;0.034209726;0.001170305;;;;
0.369854961;0.413261548;0.043406587;0.001884132;;;;
0.431512002;0.483759678;0.052247676;0.00272982;;;;
0.445738089;0.512112889;0.066374799;0.004405614;;;;
0.396929833;0.439205901;0.042276068;0.001787266;;;;
0.387056158;0.411393749;0.024337591;0.000592318;;;;
0.403089216;0.44332097;0.040231754;0.001618594;;;;
0.403211233;0.436997057;0.033785823;0.001141482;;;;
0.491842763;0.533925968;0.042083205;0.001770996;;;;
0.566511098;0.623859831;0.057348733;0.003288877;;;;
0.607285627;0.683050034;0.075764407;0.005740245;;;;
0.556093558;0.646306206;0.090212648;0.008138322;;;;
0.569135695;0.645648303;0.076512608;0.005854179;;;;
0.608042244;0.660767508;0.052725263;0.002779953;;;;
0.628961084;0.687046717;0.058085633;0.003373941;;;;
0.58570456;0.651426061;0.0657215;0.004319316;;;;
0.622275847;0.693787646;0.071511799;0.005113937;;;;
0.643990645;0.716293872;0.072303226;0.005227757;;;;
0.679855557;0.76069385;0.080838292;0.006534829;;;;
0.703504355;0.786821136;0.083316781;0.006941686;;;;
0.637511254;0.721432029;0.083920775;0.007042696;;;;
0.510592405;0.575350382;0.064757978;0.004193596;;;;
0.498265614;0.57704884;0.078783226;0.006206797;;;;
0.427117676;0.488171008;0.061053331;0.003727509;;;;
0.451030179;0.516959662;0.065929482;0.004346697;;;;
0.568032932;0.65894967;0.090916738;0.008265853;;;;
0.500899894;0.601560237;0.100660342;0.010132505;;;;
0.623929111;0.685245472;0.061316361;0.003759696;;;;
0.580964901;0.646735061;0.06577016;0.004325714;;;;
0.71194219;0.778506582;0.066564392;0.004430818;;;;
0.722490076;0.791898702;0.069408626;0.004817557;;;;
0.636011629;0.705767602;0.069755972;0.004865896;;;;
0.607581055;0.666664523;0.059083468;0.003490856;;;;
0.635391994;0.71630887;0.080916876;0.006547541;;;;
0.615646947;0.694675475;0.079028528;0.006245508;;;;
0.687421393;0.779907889;0.092486496;0.008553752;;;;
0.635953938;0.732589339;0.096635401;0.009338401;;;;
0.62546679;0.72474244;0.099275649;0.009855655;;;;
0.740700288;0.783641864;0.042941576;0.001843979;;;;
0.897585595;0.873084881;0.024500714;0.000600285;;;;
0.888599764;0.869258733;0.019341031;0.000374075;;;;
0.786936424;0.826697375;0.039760951;0.001580933;;;;
0.879675213;0.86815386;0.011521353;0.000132742;;;;
0.873161085;0.889490953;0.016329868;0.000266665;;;;
0.892292388;0.892929228;0.000636841;4.05566E-07;;;;
0.938682706;0.903727121;0.034955585;0.001221893;;;;
0.928010026;0.892779855;0.035230171;0.001241165;;;;
0.950917441;0.894476466;0.056440975;0.003185584;;;;
0.9905909;0.907847244;0.082743656;0.006846513;;;;
0.92633401;0.885667668;0.040666342;0.001653751;;;;
0.734631842;0.769852104;0.035220262;0.001240467;;;;
0.8796031;0.857235959;0.022367141;0.000500289;;;;
0.770720611;0.765272442;0.005448169;2.96825E-05;;;;
0.924657995;0.89170144;0.032956555;0.001086135;;;;
0.999380433;0.936633999;0.062746433;0.003937115;;;;
0.999393704;0.934218575;0.065175129;0.004247797;;;;
0.999395668;0.939623808;0.05977186;0.003572675;;;;
0.999397022;0.961601045;0.037795977;0.001428536;;;;
0.999322132;0.961816258;0.037505874;0.001406691;;;;
0.999373458;0.954861566;0.044511892;0.001981309;;;;
0.999309402;0.941729256;0.057580146;0.003315473;;;;
0.999393704;0.938400934;0.06099277;0.003720118;;;;
0.999390115;0.932195047;0.067195068;0.004515177;;;;
0.999337164;0.927981546;0.071355619;0.005091624;;;;
0.999400678;0.941714333;0.057686346;0.003327715;;;;
0.999350707;0.939104998;0.060245708;0.003629545;;;;
0.999304392;0.950709865;0.048594527;0.002361428;;;;
0.999283062;0.954996084;0.044286979;0.001961336;;;;
0.999306626;0.960775471;0.038531155;0.00148465;;;;
0.999225913;0.963865855;0.035360058;0.001250334;;;;
0.999278051;0.956920499;0.042357552;0.001794162;;;;
0.999318273;0.953376715;0.045941557;0.002110627;;;;
0.999235325;0.95845787;0.040777454;0.001662801;;;;
0.999267827;0.960170623;0.039097204;0.001528591;;;;
0.999296401;0.958594139;0.040702263;0.001656674;;;;
0.999298297;0.952221002;0.047077295;0.002216272;;;;
0.999289427;0.966130868;0.033158559;0.00109949;;;;
0.999312178;0.972598774;0.026713405;0.000713606;;;;
0.999323554;0.971097214;0.02822634;0.000796726;;;;
0.999238372;0.967653763;0.031584609;0.000997587;;;;
0.99926417;0.962570315;0.036693855;0.001346439;;;;
0.999293625;0.960492672;0.038800953;0.001505514;;;;
0.999286109;0.959538023;0.039748086;0.00157991;;;;
0.999348201;0.968392852;0.03095535;0.000958234;;;;
0.999334388;0.966696548;0.03263784;0.001065229;;;;
0.999293896;0.96258841;0.036705486;0.001347293;;;;
0.999197609;0.963519734;0.035677876;0.001272911;;;;
0.999339941;0.974444739;0.024895202;0.000619771;;;;
0.999360187;0.97577166;0.023588527;0.000556419;;;;
0.9993438;0.965493742;0.033850058;0.001145826;;;;
0.999322132;0.96141057;0.037911562;0.001437287;;;;
0.999267827;0.95764978;0.041618047;0.001732062;;;;
0.999292474;0.948873828;0.050418646;0.00254204;;;;
0.999267218;0.954296198;0.044971019;0.002022393;;;;
0.999270603;0.952867276;0.046403327;0.002153269;;;;
0.999315225;0.944007317;0.055307908;0.003058965;;;;
0.999273379;0.937299177;0.061974202;0.003840802;;;;
0.999238981;0.935092927;0.064146054;0.004114716;;;;
0.999301074;0.954610988;0.044690085;0.001997204;;;;
0.999265592;0.956259809;0.043005784;0.001849497;;;;
0.999323554;0.951878842;0.047444712;0.002251001;;;;
0.999302766;0.935501195;0.063801572;0.004070641;;;;
0.999356259;0.938505745;0.060850514;0.003702785;;;;
0.999430066;0.942909533;0.056520533;0.003194571;;;;
0.999372916;0.958608444;0.040764472;0.001661742;;;;
0.999354634;0.955665727;0.043688907;0.001908721;;;;
0.999365129;0.942665929;0.056699201;0.003214799;;;;
0.999364317;0.940546041;0.058818276;0.00345959;;;;
0.999410632;0.938891132;0.0605195;0.00366261;;;;
0.999450853;0.938054023;0.06139683;0.003769571;;;;
0.999510508;0.947260512;0.052249996;0.002730062;;;;
0.999430878;0.953330366;0.046100512;0.002125257;;;;
0.999409549;0.947434535;0.051975014;0.002701402;;;;
0.999416997;0.944100857;0.05531614;0.003059875;;;;
0.999350978;0.933809417;0.06554156;0.004295696;;;;
0.99907505;0.91447899;0.08459606;0.007156493;;;;
0.997593708;0.903489021;0.094104686;0.008855692;;;;
0.934231839;0.857678877;0.076552962;0.005860356;;;;
0.704369718;0.641393566;0.062976152;0.003965996;;;;
0.580423812;0.542826813;0.037596999;0.001413534;;;;
0.507784544;0.476511221;0.031273324;0.000978021;;;;
0.340493309;0.304636598;0.035856711;0.001285704;;;;
0.396340735;0.362458347;0.033882388;0.001148016;;;;
0.564160837;0.549146555;0.015014282;0.000225429;;;;
0.700459332;0.706819169;0.006359837;4.04475E-05;;;;
0.700624618;0.69962442;0.001000198;1.0004E-06;;;;
0.618013289;0.61442184;0.003591449;1.28985E-05;;;;
0.515480692;0.513793515;0.001687177;2.84657E-06;;;;
0.581062813;0.586427311;0.005364498;2.87778E-05;;;;
0.581499084;0.6102692;0.028770116;0.00082772;;;;
0.439053699;0.412403479;0.02665022;0.000710234;;;;
0.454446029;0.439273185;0.015172844;0.000230215;;;;
0.474613804;0.460139832;0.014473972;0.000209496;;;;
0.500186816;0.501771193;0.001584378;2.51025E-06;;;;
0.493078343;0.516747144;0.023668801;0.000560212;;;;
0.428162985;0.417202568;0.010960417;0.000120131;;;;
0.459958353;0.458084678;0.001873675;3.51066E-06;;;;
0.477066107;0.450438558;0.026627549;0.000709026;;;;
0.523453953;0.52470068;0.001246727;1.55433E-06;;;;
0.610127919;0.631551264;0.021423345;0.00045896;;;;
